OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
O3B FM20,2019-020A,2026-02-07T21:11:10.904640,5.00115520,.00029351,0.0501,359.3995,307.7686,52.7994,0,U,44112,999,12509,0,-.23E-6,0
O3B FM19,2019-020B,2026-02-05T17:04:00.720480,5.00115959,.0004992,0.0626,11.0726,327.1680,21.7315,0,U,44113,999,12486,0,-.24E-6,0
O3B FM17,2019-020C,2026-02-07T18:57:40.165344,5.00115440,.00027661,0.0427,336.2753,336.8103,46.8855,0,U,44114,999,12505,0,-.23E-6,0
O3B FM18,2019-020D,2026-02-07T17:40:19.039008,5.00115268,.00027828,0.0502,359.7136,316.9732,43.2856,0,U,44115,999,12516,0,-.23E-6,0
ARABSAT-6A,2019-021A,2026-02-07T21:58:26.870592,1.00271168,.00042867,0.0408,7.4672,296.3541,194.2694,0,U,44186,999,2486,0,.159E-5,0
TIANHUI 2-01A,2019-024A,2026-02-07T14:08:58.452288,15.16802668,.0001449,97.4809,44.2455,114.4933,245.6451,0,U,44207,999,8249,.14298E-3,.2742E-4,0
TIANHUI 2-01B,2019-024C,2026-02-07T14:08:58.546464,15.16802847,.0001867,97.4809,44.2434,99.9831,260.1612,0,U,44209,999,37506,.14644E-3,.281E-4,0
BEIDOU-2 G8,2019-027A,2026-02-07T22:31:00.097248,1.00268922,.00093313,1.8064,74.8009,266.1166,279.3485,0,U,44231,999,2478,0,-.243E-5,0
RISAT-2B,2019-028A,2026-02-07T16:06:27.022176,15.01374862,.00057964,36.9982,42.0116,44.4014,315.7193,0,U,44233,999,36835,.44692962E-3,.5798E-4,0
COSMOS 2534 [GLONASS-M],2019-030A,2026-02-07T12:25:07.755168,2.13102322,.00088326,64.3690,196.9793,282.4488,98.2307,0,U,44299,999,5216,0,.73E-6,0
YAMAL 601,2019-031A,2026-02-07T23:46:30.359424,1.00271457,.0002473,0.0138,111.0537,213.1047,219.5408,0,U,44307,999,2462,0,.126E-5,0
BUFENG 1A,2019-032A,2026-02-07T23:51:02.990304,15.25099864,.0008149,44.9738,41.5991,257.7013,102.2957,0,U,44310,999,36744,.7062261E-3,.17773E-3,0
BUFENG 1B,2019-032B,2026-02-07T21:35:29.452416,15.24796634,.00269598,44.9784,354.9039,309.9129,49.9383,0,U,44311,999,36799,.67779636E-3,.17041E-3,0
JILIN-1 GAOFEN 3A,2019-032C,2026-02-07T21:41:03.291648,15.29367265,.00053726,44.9783,346.8150,298.2205,61.8135,0,U,44312,999,36802,.54866918E-3,.15663E-3,0
TIANQI-3,2019-032E,2026-02-07T20:28:52.286880,15.34070935,.00070501,45.0026,335.3327,309.1144,50.9114,0,U,44314,999,36818,.77696816E-3,.2592E-3,0
RCM-1,2019-033A,2026-02-07T22:48:16.361568,14.92588057,.00015405,97.7597,48.2330,91.6902,268.4493,0,U,44322,999,36280,-.380721E-6,-.6E-6,0
RCM-3,2019-033B,2026-02-07T23:20:49.658208,14.92590063,.0001447,97.7596,48.3494,93.2716,266.8669,0,U,44323,999,36282,-.62187E-5,-.12E-5,0
RCM-2,2019-033C,2026-02-07T23:52:48.495936,14.92589298,.0001508,97.7599,48.3223,90.6595,269.4797,0,U,44324,999,36281,.10257509E-3,.999E-5,0
AT&T T-16,2019-034A,2026-02-07T07:22:38.635104,1.00271987,.0000834,0.0207,91.8065,67.6734,347.7187,0,U,44333,999,2433,0,-.111E-5,0
EUTELSAT 7C,2019-034B,2026-02-07T21:51:42.516864,1.00272195,.00032302,0.0760,178.9307,130.1071,163.8747,0,U,44334,999,553,0,.54E-6,0
BEIDOU-3 IGSO-2,2019-035A,2026-02-07T17:10:34.264704,1.00253534,.00381545,55.2347,160.0014,204.8769,147.7320,0,U,44337,999,2436,0,-.126E-5,0
PROX-1,2019-036A,2026-02-06T00:54:39.009600,14.87023021,.00070034,23.9950,268.0259,320.3333,39.6653,0,U,44339,999,35390,.22763862E-2,.21208E-3,0
NPSAT1,2019-036B,2026-02-07T04:41:03.989184,14.73080809,.0008232,24.0000,343.4818,183.5865,176.4572,0,U,44340,999,35329,.13879E-2,.9378E-4,0
OTB,2019-036C,2026-02-07T11:21:04.010112,14.56924383,.00109961,23.9971,81.8925,20.5966,339.4968,0,U,44341,999,35243,.39634327E-3,.2031E-4,0
FORMOSAT 7-3,2019-036E,2026-02-07T04:56:25.440864,15.08580971,.0000799,24.0007,352.3873,162.1296,197.9236,0,U,44343,999,36358,.48788E-3,.8175E-4,0
DSX,2019-036F,2026-02-07T08:52:37.816896,4.54376725,.19696939,42.3079,38.1252,320.1047,26.9546,0,U,44344,999,10989,0,-.45E-6,0
FORMOSAT 7-1,2019-036L,2026-02-07T11:10:36.777216,14.95811073,.00010906,23.9960,186.5137,133.5714,226.4878,0,U,44349,999,36520,.13379491E-3,.1831E-4,0
FORMOSAT 7-4,2019-036M,2026-02-06T16:29:36.607200,14.95808482,.00013639,23.9975,253.8624,94.0158,266.0499,0,U,44350,999,36450,.35221382E-3,.4329E-4,0
FORMOSAT 7-2,2019-036N,2026-02-07T21:51:13.317120,14.95825452,.000088,23.9982,299.9426,112.3615,247.6979,0,U,44351,999,36420,.30203822E-3,.3756E-4,0
FORMOSAT 7-6,2019-036Q,2026-02-07T07:27:15.947136,14.95823597,.0001438,23.9975,124.8050,41.0296,319.0312,0,U,44353,999,36234,.37666E-3,.461E-4,0
FORMOSAT 7-5,2019-036V,2026-02-07T10:06:44.677152,14.95824336,.00007876,23.9998,62.8052,102.2969,257.7620,0,U,44358,999,36289,.38767738E-3,.4736E-4,0
METEOR-M2 2,2019-038A,2026-02-07T22:04:16.807008,14.24321441,.0002104,98.9049,24.3704,52.9830,307.1540,0,U,44387,999,34289,.69713305E-4,.115E-5,0
ICEYE-X4,2019-038D,2026-02-07T23:23:30.998112,15.26172895,.00153112,97.8921,64.4881,42.0858,318.1552,0,U,44390,999,36207,.50028642E-3,.12903E-3,0
MOMENTUS-X1,2019-038Y,2026-02-07T14:29:26.555712,15.56707342,.0011292,97.6970,73.0295,125.8023,234.4282,0,U,44408,999,36633,.51036E-3,.36534E-3,0
COSMOS 2538,2019-039D,2026-02-08T00:09:52.064640,15.19069713,.0044657,97.5986,117.6110,133.1855,227.3124,0,U,44424,999,36028,.1196E-3,.25E-4,0
YAOGAN-30 06A,2019-045A,2026-02-07T22:00:50.756832,15.02004200,.00053082,34.9948,37.5637,239.4921,120.5263,0,U,44449,999,35716,.33552317E-3,.4461E-4,0
YAOGAN-30 06B,2019-045B,2026-02-07T10:18:40.395744,15.01861242,.00083662,34.9938,40.0748,11.2652,348.8243,0,U,44450,999,35713,.37260602E-3,.4941E-4,0
YAOGAN-30 06C,2019-045C,2026-02-07T11:23:20.663808,15.01942027,.00013441,34.9949,39.6979,279.0582,80.9974,0,U,44451,999,35703,.37667684E-3,.5003E-4,0
MERIDIAN 8,2019-046A,2026-02-07T14:48:34.032384,2.00626620,.70328488,63.0113,67.3380,274.4881,15.1335,0,U,44453,999,4774,0,-.125E-5,0
COSMOS 2539,2019-048A,2026-02-07T23:35:53.875680,1.00274184,.0000487,0.0183,112.5646,272.5105,118.9686,0,U,44457,999,2393,0,.87E-6,0
EDRS-C,2019-049A,2026-02-07T22:30:22.656672,1.00270814,.00012083,0.0421,107.0268,235.9576,275.1482,0,U,44475,999,2391,0,-.257E-5,0
INTELSAT 39 (IS-39),2019-049B,2026-02-07T22:15:38.818368,1.00271511,.00009794,0.0130,108.8523,32.1091,32.9118,0,U,44476,999,2383,0,.39E-6,0
AMOS-17,2019-050A,2026-02-07T21:54:34.742304,1.00272753,.00013362,0.0038,282.1008,38.4212,163.1004,0,U,44479,999,2389,0,.115E-5,0
AEHF-5 (USA 292),2019-051A,2026-02-07T22:16:09.020352,1.00271085,.00716131,1.5938,327.2025,3.0888,234.8574,0,U,44481,999,2396,0,-.25E-5,0
BRO-1,2019-054A,2026-02-07T22:07:59.255040,15.61938516,.00069141,45.0024,325.0243,141.2099,218.9294,0,U,44495,999,35938,.72197887E-3,.64656E-3,0
GLOBAL-4,2019-054E,2026-02-05T23:59:26.797344,15.52812212,.0006826,45.0075,266.6885,183.0068,177.0785,0,U,44499,999,35989,.76496085E-3,.48484E-3,0
NAVSTAR 78 (USA 293),2019-056A,2026-02-07T22:09:45.459648,2.00567931,.00577462,55.6968,336.2822,198.4527,91.9685,0,U,44506,999,4747,0,-.106E-5,0
COSMOS 2540,2019-057A,2026-02-07T21:28:04.626336,13.85923144,.00160813,99.2118,52.6273,154.8981,205.2960,0,U,44517,999,32596,.70152857E-4,.37E-6,0
KX-09,2019-058B,2026-02-07T22:28:29.827776,14.96280859,.00119741,97.7845,52.9594,59.8924,300.3483,0,U,44520,999,35070,.14493832E-3,.158E-4,0
ZY-1 02D,2019-059A,2026-02-07T21:45:35.961408,14.35436944,.00022031,98.3367,104.8728,121.8467,238.2934,0,U,44528,999,33579,.8701241E-4,.208E-5,0
BNU-1 (JINGSHI 1),2019-059B,2026-02-07T21:27:31.871232,14.48247227,.00138817,98.5864,165.7328,48.0280,312.2093,0,U,44529,999,33827,.23982763E-3,.85E-5,0
TAURUS-1 (JINNIUZUO 1),2019-059C,2026-02-07T21:23:48.173856,14.70299774,.00082914,98.6264,195.9571,356.4360,3.6784,0,U,44530,999,33963,.18320705E-2,.11028E-3,0
ZHUHAI-1 03B,2019-060C,2026-02-07T22:55:48.434880,15.45843869,.00096621,97.5365,190.6532,71.9604,288.2697,0,U,44536,999,35630,.906116E-3,.44135E-3,0
ZHUHAI-1 03C,2019-060D,2026-02-07T23:26:30.505344,15.65546372,.00107286,97.5511,198.9984,19.3588,340.8077,0,U,44537,999,35682,.86810907E-3,.87878E-3,0
ZHUHAI-1 03D,2019-060E,2026-02-07T23:03:33.513120,15.41923692,.00094057,97.5211,183.9103,57.9061,302.3097,0,U,44538,999,35611,.706416E-3,.30069E-3,0
ZHUHAI-1 03E,2019-060F,2026-02-07T23:05:25.953216,15.35944958,.00069974,97.5419,185.0440,125.5744,234.6152,0,U,44539,999,35589,.69681873E-3,.24366E-3,0
BEIDOU-3 M24,2019-061A,2026-02-07T20:04:03.271872,1.86229034,.00090777,54.4009,187.0890,24.9264,335.0782,0,U,44542,999,4338,0,.59E-6,0
BEIDOU-3 M23,2019-061B,2026-02-07T09:57:23.117760,1.86227415,.0005529,54.3995,187.0715,22.2173,327.7371,0,U,44543,999,4337,0,.58E-6,0
YUNHAI-1 02,2019-063A,2026-02-07T22:20:00.097152,14.32685721,.00056496,98.4182,53.0924,168.7474,191.3837,0,U,44547,999,33336,.13607643E-3,.328E-5,0
COSMOS 2541,2019-065A,2026-02-07T16:14:49.293888,2.00638121,.64771991,62.7191,168.9687,272.2359,20.3996,0,U,44552,999,4662,0,-.4E-6,0
GAOFEN-10R,2019-066A,2026-02-07T22:41:15.456192,14.83043828,.00061606,98.0353,351.7083,195.8540,164.2482,0,U,44622,999,34322,.27096659E-3,.215E-4,0
EUTELSAT 5 WEST B,2019-067A,2026-02-07T22:06:38.793312,1.00273162,.00030883,0.0811,314.7344,10.9308,139.0017,0,U,44624,999,2314,0,-.37E-6,0
PALISADE,2019-069A,2026-02-07T18:36:07.606656,13.11902905,.00108207,87.8923,305.5655,59.2855,300.9338,0,U,44634,999,30214,-.72677204E-3,-.247E-5,0
TJS-4,2019-070A,2026-02-07T22:13:40.412352,1.00274533,.00026367,0.0677,102.9207,241.8318,210.2025,0,U,44637,999,2317,0,-.165E-5,0
GAOFEN-7,2019-072A,2026-02-07T23:02:50.479008,15.21289982,.00159814,97.2606,105.1751,121.5710,238.7089,0,U,44703,999,34799,.24403819E-3,.5409E-4,0
STARLINK-1008,2019-074B,2026-02-07T22:32:28.743648,15.31028270,.00011523,53.1557,317.1290,114.7321,245.3800,0,U,44714,999,34431,.13705812E-3,.3805E-4,0
STARLINK-1012,2019-074F,2026-02-07T23:14:50.186688,15.30191631,.00012666,53.1600,316.8608,86.8670,273.2476,0,U,44718,999,34431,-.22042149E-4,-.1012E-4,0
STARLINK-1017,2019-074L,2026-02-07T22:36:52.121952,15.21722781,.00031234,53.0463,308.4191,105.6378,254.4963,0,U,44723,999,34443,.12649087E-2,.28801E-3,0
STARLINK-1019,2019-074M,2026-02-07T22:00:00.999936,15.72318934,.00107863,53.0495,285.4668,96.0608,48.9351,0,U,44724,999,600,.10402499E-2,.14287E-2,0
STARLINK-1020,2019-074N,2026-02-07T03:57:44.519040,15.06400070,.00014157,53.0555,343.6476,89.9880,270.1271,0,U,44725,999,34386,.17331945E-4,-.23E-6,0
STARLINK-1031,2019-074Z,2026-02-07T22:00:00.999936,15.78078460,.00062427,53.0435,270.4268,127.8103,172.0669,0,U,44736,999,596,.881941E-3,.155613E-2,0
STARLINK-1036,2019-074AE,2026-02-07T02:25:27.340032,15.49638419,.0006124,53.0572,335.8993,106.1929,253.9753,0,U,44741,999,34397,.21151441E-2,.120485E-2,0
STARLINK-1039,2019-074AH,2026-02-07T05:49:22.591776,15.19149794,.0006679,53.0513,354.7524,88.6055,271.5705,0,U,44744,999,34372,.30535E-2,.65267E-3,0
STARLINK-1042,2019-074AL,2026-02-07T20:16:34.560480,15.48239606,.00034806,53.0428,237.8098,103.8882,256.2512,0,U,44747,999,34544,.5205946E-3,.27549E-3,0
STARLINK-1043,2019-074AM,2026-02-07T05:03:01.571904,15.51616360,.0002739,53.0547,341.3181,56.0166,304.1103,0,U,44748,999,34391,.6263E-3,.37531E-3,0
STARLINK-1046,2019-074AQ,2026-02-07T06:51:08.602272,15.41608897,.0007366,53.0569,355.0725,79.8844,280.2991,0,U,44751,999,34372,.21518E-2,.92718E-3,0
STARLINK-1047,2019-074AR,2026-02-07T22:44:47.898240,15.31878936,.00048989,53.0703,284.8689,117.7222,242.4276,0,U,44752,999,34478,.38694131E-3,.1173E-3,0
STARLINK-1048,2019-074AS,2026-02-07T22:00:00.999936,15.49873855,.00057697,53.0557,311.9224,96.5755,103.1848,0,U,44753,999,579,.52820089E-3,.29646E-3,0
STARLINK-1053,2019-074AX,2026-02-07T22:00:00.999936,15.79749755,.00013339,53.0315,234.0186,197.5255,160.7030,0,U,44758,999,602,.75648208E-3,.143534E-2,0
STARLINK-1060,2019-074BE,2026-02-07T18:26:03.791616,16.12291926,.0005542,53.0335,272.3443,261.4631,98.5776,0,U,44765,999,34491,.79467E-3,.892036E-2,.48217E-3
STARLINK-1063,2019-074BH,2026-02-07T22:00:00.999936,15.30203612,.00015337,53.1592,357.6889,100.1121,333.0740,0,U,44768,999,573,.14858648E-2,.43913E-3,0
STARLINK-1067,2019-074BL,2026-02-07T16:00:01.999584,15.49316711,.0007624,53.0548,349.1357,102.1427,274.2654,0,U,44771,999,585,.17296E-1,.1062097E-1,0
STARLINK-1068,2019-074BM,2026-02-07T22:00:00.999936,15.56916110,.00056186,53.0536,324.9244,107.0397,0.8567,0,U,44772,999,594,.96895155E-3,.71175E-3,0
JILIN-1 GAOFEN 2A,2019-075A,2026-02-07T22:35:33.264672,15.35365568,.00069568,97.5056,120.0441,178.2333,181.8936,0,U,44777,999,34502,.50862912E-3,.17421E-3,0
NINGXIA-1 1,2019-076A,2026-02-07T23:45:53.322336,14.02017884,.00124956,45.0067,37.2006,266.1804,93.7601,0,U,44779,999,31972,.627269E-4,-.33E-6,0
NINGXIA-1 2,2019-076B,2026-02-07T21:42:04.987296,14.02034532,.0008337,45.0092,37.9076,259.1232,100.8664,0,U,44780,999,31971,.60149431E-4,-.37E-6,0
NINGXIA-1 3,2019-076C,2026-02-07T23:01:46.665696,14.02029853,.00113888,45.0008,35.9439,256.4534,103.5032,0,U,44781,999,31972,.52887003E-4,-.48E-6,0
NINGXIA-1 4,2019-076D,2026-02-07T22:43:30.578880,14.02009998,.00138431,45.0089,37.3627,236.5929,123.3582,0,U,44782,999,31968,-.1032664E-5,-.131E-5,0
NINGXIA-1 5,2019-076E,2026-02-07T20:40:50.538720,14.02002456,.00122976,45.0065,37.1262,255.5330,104.4140,0,U,44783,999,31962,.98091797E-4,.21E-6,0
KL-ALPHA A,2019-077A,2026-02-07T22:00:02.001312,13.56028471,.0012611,88.9127,236.7530,120.9000,239.3396,0,U,44785,999,30821,-.25015758E-4,-.5E-7,0
KL-ALPHA B,2019-077B,2026-02-07T22:05:54.170304,13.55988919,.00268522,88.8993,234.5161,162.9278,197.2786,0,U,44786,999,30766,.31985767E-4,.35E-6,0
BEIDOU-3 M22,2019-078A,2026-02-04T10:53:54.690144,1.86231799,.00069065,54.0568,304.4997,31.3066,328.7847,0,U,44793,999,4217,0,-.76E-6,0
BEIDOU-3 M21,2019-078B,2026-02-04T01:20:42.317376,1.86227505,.0004987,54.0304,304.4777,24.7266,335.3476,0,U,44794,999,4217,0,-.74E-6,0
TIBA-1,2019-080A,2026-02-07T21:59:56.726592,1.00269874,.00018539,0.0532,1.1640,321.7434,180.5757,0,U,44800,999,2276,0,.161E-5,0
INMARSAT GX5,2019-080B,2026-02-07T21:52:57.397152,1.00273321,.00018282,0.0454,41.0240,288.1501,148.0433,0,U,44801,999,549,0,.8E-6,0
CARTOSAT-3,2019-081A,2026-02-07T22:22:41.817216,15.19299902,.00122542,97.4481,102.7617,244.8750,115.1214,0,U,44804,999,34384,.13368517E-3,.2757E-4,0
GAOFEN-12 01,2019-082A,2026-02-07T23:33:34.621344,14.80327398,.00024156,97.8136,48.7646,93.2098,266.9391,0,U,44819,999,33497,.86785417E-4,.611E-5,0
JILIN-1 GAOFEN 2B,2019-086A,2026-02-07T21:52:56.029440,15.18981684,.00156006,97.5021,111.7937,54.2922,305.9762,0,U,44836,999,34085,.36524404E-3,.7596E-4,0
COSMOS 2544 [GLONASS-M],2019-088A,2026-02-07T01:03:16.650144,2.13101895,.00155308,65.4902,78.0747,256.8637,103.0287,0,U,44850,999,4794,0,-.22E-6,0
RISAT-2BR1,2019-089F,2026-02-07T19:23:44.904768,15.01326228,.00150814,36.9596,159.1280,206.6347,153.3621,0,U,44857,999,33774,.4193448E-3,.5439E-4,0
IHOPSAT-TD,2019-089H,2026-02-07T14:26:36.480768,15.10969515,.0006298,36.9669,99.0619,250.7885,109.2179,0,U,44859,999,33837,.2795E-3,.4678E-4,0
BEIDOU-3 M19,2019-090A,2026-02-06T10:56:32.179200,1.86231590,.00199697,56.4425,67.1116,288.9215,76.3844,0,U,44864,999,4180,0,-.51E-6,0
BEIDOU-3 M20,2019-090B,2026-02-07T09:25:48.518688,1.86231572,.00172885,56.4450,67.1150,300.3566,62.7680,0,U,44865,999,4180,0,-.52E-6,0
JCSAT-18 (KACIFIC 1),2019-091A,2026-02-07T20:49:55.938720,1.00269527,.00001972,0.0377,266.9472,128.2905,205.2076,0,U,44868,999,2271,0,-.196E-5,0
CSG-1,2019-092A,2026-02-07T23:18:31.819968,14.82148623,.00013114,97.8844,224.4417,88.5761,271.5603,0,U,44873,999,33233,.97522897E-4,.724E-5,0
CHEOPS,2019-092B,2026-02-07T12:28:42.847104,14.61856400,.00113228,98.1495,228.5833,140.8942,219.3080,0,U,44874,999,32695,.13000381E-3,.603E-5,0
TIANQIN 1 (CAS-6),2019-093A,2026-02-07T22:04:27.386688,14.94671613,.00126769,97.7874,123.7414,121.0520,239.1947,0,U,44879,999,33273,.39981894E-3,.4285E-4,0
ETRSS-1,2019-093B,2026-02-07T21:24:39.222432,14.94976258,.00123981,97.7880,124.0726,123.2288,237.0123,0,U,44880,999,33273,.29551693E-3,.3176E-4,0
TIANYAN 01,2019-093C,2026-02-07T22:18:03.330144,14.86269351,.00142275,97.7665,114.2634,147.1060,213.1044,0,U,44881,999,33221,.87651441E-4,.719E-5,0
TIANYAN 02,2019-093D,2026-02-07T21:06:34.354656,15.03325274,.00147369,97.7918,132.6334,101.0650,259.2234,0,U,44882,999,33317,.80737572E-3,.1093E-3,0
CBERS 4A,2019-093E,2026-02-07T21:28:29.271936,14.81611270,.00010536,97.7650,110.2132,210.5113,149.6040,0,U,44883,999,33193,.18743421E-3,.1422E-4,0
WEILAI 1R,2019-093F,2026-02-07T21:53:58.921728,14.99359366,.00110996,97.7914,128.6873,118.4896,241.7446,0,U,44884,999,33304,.5412376E-3,.657E-4,0
FLORIPASAT-1,2019-093G,2026-02-07T21:08:10.168800,15.02225337,.00118727,97.7885,132.3393,144.9452,215.2556,0,U,44885,999,33322,.6174764E-3,.8094E-4,0
SHUNTIAN,2019-093H,2026-02-07T21:08:06.128736,14.94396978,.00128433,97.8051,127.7689,131.2999,228.9329,0,U,44886,999,33286,.19019086E-3,.1993E-4,0
ELEKTRO-L 3,2019-095A,2026-02-07T22:11:25.626624,1.00271152,.0001537,0.0803,279.5052,34.8609,232.5642,0,U,44903,999,2241,0,-.91E-6,0
GONETS-M 14,2019-096A,2026-02-07T22:17:39.741216,12.42866243,.00141804,82.5269,164.7637,78.9383,281.3291,0,U,44905,999,27762,-.15454845E-3,-.11E-6,0
GONETS-M 15,2019-096B,2026-02-07T23:00:07.488000,12.42865999,.0016316,82.5288,165.1857,99.8883,260.4039,0,U,44906,999,27759,-.83154876E-3,-.105E-5,0
GONETS-M 16,2019-096C,2026-02-07T21:45:02.655936,12.42886820,.00120446,82.5234,164.2322,138.6542,221.5452,0,U,44907,999,27757,-.38801765E-3,-.44E-6,0
RS-44 & BREEZE-KM R/B,2019-096E,2026-02-07T12:56:28.365216,12.79746901,.0218675,82.5173,65.8594,87.5471,275.0644,0,U,44909,999,28576,-.53377E-5,.12E-6,0
SHIJIAN-20 (SJ-20),2019-097A,2026-02-07T17:39:38.462112,1.00271119,.0008606,4.5865,76.6796,257.4048,146.6158,0,U,44910,999,2240,0,-.113E-5,0
STARLINK-1112,2020-001M,2026-02-07T22:00:00.999936,15.86878096,.00027242,53.0400,34.2706,50.2351,50.8739,0,U,44925,999,603,.13781223E-2,.377091E-2,0
STARLINK-1114,2020-001P,2026-02-07T17:08:04.017696,15.45270583,.00065233,53.0513,112.6776,9.4450,350.6677,0,U,44927,999,33545,.20477222E-2,.99927E-3,0
STARLINK-1123,2020-001S,2026-02-07T12:51:09.391968,15.06393934,.0001473,53.0533,121.9884,102.3624,257.7530,0,U,44930,999,33530,.4838E-3,.6931E-4,0
STARLINK-1144,2020-001V,2026-02-07T11:04:40.010880,16.10308977,.00049694,53.0308,5.4563,88.7944,271.3659,0,U,44933,999,33822,.80721752E-3,.794138E-2,.35992767E-3
STARLINK-1094,2020-001AD,2026-02-07T10:37:31.968768,15.30196168,.00012993,53.1603,100.0575,82.4393,277.6756,0,U,44941,999,33560,.22141898E-4,.297E-5,0
STARLINK-1122,2020-001AM,2026-02-07T09:38:08.294496,15.29362858,.00012147,53.1550,100.2714,96.3763,263.7375,0,U,44949,999,33559,.13059976E-3,.3415E-4,0
STARLINK-1080,2020-001AZ,2026-02-07T09:37:59.591424,15.43186921,.00081619,53.0530,72.3723,10.7682,349.3496,0,U,44961,999,33599,.10427922E-2,.46892E-3,0
STARLINK-1090,2020-001BG,2026-02-07T10:33:10.023840,15.06406695,.00013111,53.0544,82.4171,101.8732,258.2404,0,U,44968,999,33585,.25390504E-3,.3503E-4,0
TJS-5,2020-002A,2026-02-07T20:37:49.598976,1.00271626,.0003513,0.3417,269.3644,133.2579,152.2968,0,U,44978,999,2240,0,-.337E-5,0
JILIN-1 KUANFU 01,2020-003A,2026-02-07T23:02:27.157056,15.10362866,.00088505,97.5152,115.4476,43.2309,316.9614,0,U,45016,999,33582,.30582506E-3,.496E-4,0
YINHE-1,2020-004A,2026-02-07T21:57:03.066048,14.78957522,.00156833,86.3989,173.5830,92.5108,267.7908,0,U,45024,999,32681,.12120951E-3,.922E-5,0
GSAT-30,2020-005A,2026-02-07T22:13:25.435776,1.00272937,.00003632,0.0223,100.4234,202.8523,251.0848,0,U,45026,999,2221,0,-.159E-5,0
EUTELSAT KONNECT,2020-005B,2026-02-07T21:51:50.005152,1.00271667,.00009907,0.0664,97.2341,184.5228,191.3965,0,U,45027,999,2304,0,.55E-6,0
STARLINK-1132,2020-006A,2026-02-07T09:09:42.748128,15.39297899,.00039756,53.1598,37.2011,93.9604,266.1856,0,U,45044,999,33225,.30383431E-2,.121812E-2,0
STARLINK-1131,2020-006D,2026-02-07T11:39:38.741184,15.29381349,.00015003,53.1560,61.2275,84.2940,275.8232,0,U,45047,999,33192,.24972765E-3,.6862E-4,0
STARLINK-1134,2020-006E,2026-02-07T08:36:06.334560,15.39825876,.00076594,53.0355,22.1637,75.2430,284.9422,0,U,45048,999,33246,.30091E-2,.122855E-2,0
STARLINK-1156,2020-006L,2026-02-07T22:00:00.999936,15.29315322,.00015378,53.1548,59.2097,85.1556,0.4653,0,U,45054,999,557,.21162055E-2,.61137E-3,0
STARLINK-1159,2020-006P,2026-02-07T22:00:00.999936,15.71947478,.00050904,53.0481,23.5940,33.8134,336.8360,0,U,45057,999,594,.17922087E-2,.245114E-2,0
STARLINK-1166,2020-006S,2026-02-07T22:05:26.631168,15.41605182,.00045679,53.0543,54.1233,41.1608,318.9740,0,U,45060,999,33206,.23288589E-2,.100418E-2,0
STARLINK-1169,2020-006T,2026-02-07T22:00:00.999936,15.27037669,.00010556,53.1443,59.2333,105.4173,148.7295,0,U,45061,999,578,.38151751E-1,.1109438E-1,0
STARLINK-1171,2020-006U,2026-02-07T22:00:00.999936,15.51639937,.00034937,53.0486,33.3733,299.9917,234.3522,0,U,45062,999,574,.26191705E-2,.161092E-2,0
STARLINK-1133,2020-006W,2026-02-07T07:03:27.908928,15.30193424,.0001248,53.1582,38.9850,92.7013,267.4131,0,U,45064,999,33222,.31566E-4,.576E-5,0
STARLINK-1167,2020-006AD,2026-02-07T08:53:50.235648,15.29353098,.00020541,53.1628,38.4952,85.6479,274.4757,0,U,45071,999,33223,.2699198E-4,.422E-5,0
STARLINK-1168,2020-006AE,2026-02-07T07:33:49.525056,15.29365078,.00013265,53.1629,38.8214,95.9156,264.1995,0,U,45072,999,33222,.12244197E-4,-.3E-7,0
STARLINK-1172,2020-006AG,2026-02-07T09:38:09.720096,15.30269699,.00015086,53.1596,38.5089,63.5625,296.5531,0,U,45074,999,33223,.10569578E-2,.31144E-3,0
STARLINK-1153,2020-006AN,2026-02-07T10:05:29.606784,15.29360041,.00014709,53.1596,38.1865,104.2158,255.9006,0,U,45080,999,33224,.18024901E-3,.4849E-4,0
STARLINK-1151,2020-006AP,2026-02-07T22:00:00.999936,15.53431965,.00115969,53.0533,24.4203,44.1251,189.1602,0,U,45081,999,589,.24546361E-2,.161396E-2,0
STARLINK-1185,2020-006AV,2026-02-07T22:00:00.999936,15.16288385,.00009659,53.0951,19.9848,102.4372,215.8548,0,U,45087,999,583,.53147799E-2,.105378E-2,0
STARLINK-1183,2020-006AW,2026-02-07T22:00:00.999936,15.14145119,.00021609,53.0850,20.1358,75.0623,40.4383,0,U,45088,999,570,.55428764E-2,.103406E-2,0
STARLINK-1152,2020-006BE,2026-02-07T00:36:12.165984,15.34618277,.00071006,53.0430,350.6741,84.6204,275.5607,0,U,45096,999,33287,.92128477E-3,.31119E-3,0
STARLINK-1184,2020-006BG,2026-02-07T08:17:47.156352,15.09098242,.0005134,53.0556,22.3352,49.4404,310.7033,0,U,45098,999,33245,.23834E-2,.38131E-3,0
STARLINK-1193,2020-006BJ,2026-02-07T22:00:00.999936,15.47002364,.00048744,53.0552,13.3964,89.4912,165.2789,0,U,45100,999,586,.17955446E-2,.92844E-3,0
